window,train_start,train_end,test_start,risk_on_put_delta,risk_on_call_delta,risk_off_put_delta,risk_off_call_delta,protection_ratio_risk_on,protection_ratio_risk_off,ladder_tenors,purchase_frequency_days,use_put_spreads,use_call_spreads,min_hedge,budget_tiers,train_cagr,train_max_dd,test_cagr,test_max_dd,test_vol,test_sharpe,score
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.25,0.08,0.3,0.8,"[35, 70, 105]",7,True,True,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.03177838673383071,0.26460572980004826,0.0811172751647864,0.08446810319353251,0.11858567638770358,1.5010690817278616,0.0811172751647864
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.25,0.08,0.4,0.8,"[30, 60, 90]",10,True,False,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.03846404944310311,0.1567626140544427,-0.03537383159958296,0.03553243886327419,0.05454240490643917,1.5002490187809463,-0.03537383159958296
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.3,0.12,0.3,0.7,"[30, 60, 90]",7,True,False,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",-0.06473925940597702,0.2635872726802436,-0.058083815121654725,0.06449349519098795,0.09974128231610843,1.4386763211094555,-0.058083815121654725
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.2,0.12,0.4,0.8,"[30, 60, 90]",10,True,False,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.038507832806210285,0.15662752783416886,-0.035363413992829384,0.035387782326999566,0.05446869154537201,1.5049090961802345,-0.035363413992829384
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.2,0.12,0.4,0.7,"[30, 60, 90]",7,True,True,0.4,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",-0.02511686818982861,0.2574005208247824,0.12127548562920398,0.07808099126507034,0.11352343509180493,1.7000269118913722,0.12127548562920398
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.2,0.12,0.5,0.7,"[30, 60, 90]",10,True,False,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.038475873645187675,0.156716506867199,-0.035316184937359996,0.03544616929111283,0.054498384364192694,1.5031797737343577,-0.035316184937359996
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.25,0.12,0.4,0.8,"[35, 70, 105]",10,False,False,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",-0.03909707096518833,0.15031221626002036,-0.020564478923239315,0.036159809981384065,0.05833403853848093,1.6984630295652658,-0.020564478923239315
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.3,0.08,0.4,0.8,"[35, 70, 105]",10,True,False,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",-0.03845241194676163,0.15676182760536791,-0.035344894498566815,0.03553180709580928,0.054541245670194485,1.5001596728669118,-0.035344894498566815
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.3,0.12,0.4,0.8,"[35, 70, 105]",7,False,True,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.04846942760759032,0.2660506215157859,0.02828539528599472,0.09154197247176511,0.12796061593744587,1.419197660891477,0.02828539528599472
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.25,0.12,0.3,0.7,"[35, 70, 105]",10,True,True,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.023531505252787577,0.1626404860548048,0.03188941785481547,0.04761593876670569,0.06667210494625607,1.5442104775875416,0.03188941785481547
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.3,0.08,0.5,0.8,"[35, 70, 105]",14,False,False,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-0.006112694235454574,0.08249038881358517,0.050431123983320614,0.021140718014454565,0.03706774900089006,1.78929740079311,0.050431123983320614
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.25,0.08,0.3,0.7,"[35, 70, 105]",14,True,True,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.022508190205562273,0.16195519554214396,0.0327131082155685,0.04967957182397656,0.06871244574843506,1.4662193778476527,0.0327131082155685
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.3,0.08,0.5,0.8,"[35, 70, 105]",7,False,True,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.04578056693728838,0.27406152499903697,0.03542432985782562,0.09145099161216343,0.12751524609303244,1.4111912255689592,0.03542432985782562
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.3,0.08,0.5,0.8,"[35, 70, 105]",10,True,False,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",-0.03849646571495702,0.15662374477219962,-0.03534819088529095,0.035387167720892176,0.0544662990959833,1.5046098614322614,-0.03534819088529095
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.25,0.08,0.3,0.7,"[35, 70, 105]",7,True,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.03187332706502177,0.2645660710510237,0.08926331526926057,0.08080623219233085,0.1150409339175657,1.6108525090331864,0.08926331526926057
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.3,0.08,0.4,0.8,"[30, 60, 90]",14,False,True,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",-0.005726846306136957,0.11494859316470454,0.08479354872490297,0.04891464462910794,0.06616000631925965,1.4857980954899646,0.08479354872490297
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.3,0.12,0.3,0.8,"[35, 70, 105]",10,True,False,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",-0.03775439667539393,0.15925868321721315,-0.03318204422566373,0.035347083396236025,0.05440392757838005,1.5046134282531018,-0.03318204422566373
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.25,0.08,0.5,0.8,"[30, 60, 90]",10,True,False,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.03849246932037664,0.15661977959424034,-0.035331525710342926,0.035386951644472864,0.054466140989015525,1.504699407050514,-0.035331525710342926
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.3,0.08,0.3,0.7,"[35, 70, 105]",10,False,False,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.005708734212180433,0.09847899866265561,0.07281380993749087,0.031379791139005596,0.05094435530500053,1.6984311949794413,0.07281380993749087
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.3,0.12,0.4,0.7,"[30, 60, 90]",14,True,True,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",-0.02365753861780706,0.16274350942021087,0.030397684633412858,0.049815745854936797,0.06910847440039762,1.4770270235738072,0.030397684633412858
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.25,0.12,0.3,0.8,"[35, 70, 105]",7,False,True,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.016869343031601147,0.22641902419309543,0.12646369102330524,0.08693994851538916,0.11907978855395684,1.4527950654546729,0.12646369102330524
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.2,0.12,0.4,0.7,"[30, 60, 90]",14,False,False,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.023540710764088923,0.11157874967617656,0.014310952079243044,0.034981923979012806,0.05277264055449295,1.6166930624896811,0.014310952079243044
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.2,0.12,0.3,0.7,"[35, 70, 105]",7,False,False,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.06703903094135744,0.2694378670545421,-0.030996215649413128,0.065200691250147,0.10649379037993711,1.6864486235235558,-0.030996215649413128
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.3,0.08,0.4,0.8,"[35, 70, 105]",14,True,True,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.018823019785046524,0.1574555822920129,0.0460914982604097,0.04728204567901913,0.06616785275134238,1.5422525156337632,0.0460914982604097
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.2,0.08,0.3,0.7,"[35, 70, 105]",10,True,False,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.038014797775297815,0.15878376831322386,-0.033924345373731124,0.03536114083702549,0.05442749219680536,1.5049094232799656,-0.033924345373731124
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.3,0.08,0.5,0.7,"[35, 70, 105]",7,True,False,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.06725938666423215,0.26040204220606444,-0.06260139842991008,0.06404591126187892,0.09956449619013459,1.474349253858654,-0.06260139842991008
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.2,0.08,0.5,0.7,"[30, 60, 90]",14,False,True,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",-0.024491882328939396,0.13843427061700114,0.025010288134247327,0.051225631091466585,0.06753230886086531,1.4710230059130736,0.025010288134247327
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.25,0.12,0.3,0.8,"[30, 60, 90]",10,False,True,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",0.0027344434708691523,0.1107031445655702,0.09670224467853439,0.04868729710819077,0.06312826155757129,1.3234405285283983,0.09670224467853439
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.25,0.08,0.5,0.7,"[35, 70, 105]",14,True,False,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-0.038506674289743414,0.15661610394555614,-0.035371863544799265,0.035383682538865556,0.05446449138685186,1.5047957206265472,-0.035371863544799265
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.3,0.08,0.5,0.7,"[30, 60, 90]",14,True,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",-0.021084029886495825,0.16066606708212688,0.03863850834052318,0.04934032797193692,0.06852297275982819,1.4890858515283212,0.03863850834052318
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.3,0.12,0.4,0.7,"[30, 60, 90]",10,False,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",-0.03596314738402007,0.1643951940063819,-0.00872616016748784,0.05186906576394175,0.07143970484332643,1.4264806156559553,-0.00872616016748784
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.3,0.08,0.5,0.8,"[35, 70, 105]",7,True,True,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",-0.020606954104238184,0.25151795144710365,0.12355557702454023,0.07730666795781416,0.110633983522285,1.6348963002955663,0.12355557702454023
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.25,0.12,0.5,0.7,"[35, 70, 105]",7,True,False,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.06727622638330955,0.2604107420514565,-0.06265496692420358,0.0640455231787207,0.09956475265891852,1.4743203387269017,-0.06265496692420358
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.25,0.12,0.5,0.7,"[30, 60, 90]",14,True,False,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.038428019980975336,0.15672659476350084,-0.03525673672777507,0.03552864257900559,0.05453917091830836,1.500479961221505,-0.03525673672777507
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.2,0.12,0.4,0.8,"[30, 60, 90]",14,False,True,0.5,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.015}",0.002924097393111502,0.10057522061751181,0.10283375425164976,0.04944571305830463,0.06537164011158042,1.3559009324592397,0.10283375425164976
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.25,0.08,0.4,0.7,"[35, 70, 105]",14,True,False,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.03850956188625432,0.15662725280180423,-0.03538106893284243,0.03538787581801557,0.054467896882621575,1.5046967460220928,-0.03538106893284243
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.25,0.08,0.5,0.7,"[30, 60, 90]",10,True,True,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.02107572951453951,0.160662660655785,0.03866565363645558,0.04934054032007294,0.06852281405623081,1.4890960897488472,0.03866565363645558
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.3,0.08,0.3,0.7,"[35, 70, 105]",10,False,True,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.031282387639788745,0.16229495900667748,0.00970328003344334,0.04923154063503065,0.06984509162964427,1.5107824086796438,0.00970328003344334
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.2,0.08,0.5,0.7,"[35, 70, 105]",10,False,False,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.04507790783600307,0.15055120103095615,-0.05599359449825736,0.0300642576418373,0.05103215422099372,1.5858172328832512,-0.05599359449825736
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.3,0.08,0.3,0.7,"[30, 60, 90]",10,False,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.02873875774362289,0.16311954944136195,0.011400932278373244,0.052019673533325816,0.06952522887031012,1.4284478221984651,0.011400932278373244
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.2,0.12,0.4,0.8,"[35, 70, 105]",10,True,True,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-0.0218622864432656,0.16056071317273815,0.03472609900901524,0.049359727349063964,0.06836135952353684,1.4726594531393102,0.03472609900901524
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.3,0.12,0.3,0.7,"[30, 60, 90]",10,False,False,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-0.014931540638143836,0.11286079716158955,0.039408904655040544,0.03424996117913241,0.0512126143650956,1.6234670777797822,0.039408904655040544
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.2,0.08,0.3,0.8,"[30, 60, 90]",7,True,False,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.06486100082198976,0.26338095580145193,-0.05588057448723127,0.06392579227251814,0.09925366070819838,1.472461674487914,-0.05588057448723127
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.2,0.12,0.3,0.7,"[30, 60, 90]",7,True,False,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.06472744817802967,0.26332218794245205,-0.05561288662178199,0.06406599228394858,0.09932039902720922,1.4700581480428185,-0.05561288662178199
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.2,0.08,0.4,0.8,"[35, 70, 105]",14,False,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",0.0034252625805448744,0.10093947526524223,0.09269240032719162,0.04112205788573611,0.05662876003625142,1.370441993631064,0.09269240032719162
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.3,0.12,0.3,0.7,"[30, 60, 90]",10,False,False,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.040745486656259766,0.16217187859358362,-0.026416915359327775,0.03678274305965674,0.05690003978542592,1.7259514152876254,-0.026416915359327775
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.25,0.08,0.5,0.7,"[30, 60, 90]",14,True,True,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-0.019224209430615535,0.1590431120966431,0.04781337227053939,0.04739425212158387,0.06675855218680016,1.5718858513412948,0.04781337227053939
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.25,0.12,0.3,0.8,"[35, 70, 105]",10,False,True,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.002183876251091177,0.11630802279329801,0.08729340136831176,0.04642998933543013,0.06410322504020134,1.4008592320007778,0.08729340136831176
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.2,0.12,0.5,0.8,"[30, 60, 90]",10,False,True,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",-0.03279666869162379,0.16405257200626913,0.0008531696516775877,0.05146584207539663,0.06892594375162699,1.471599969757416,0.0008531696516775877
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.2,0.12,0.5,0.8,"[30, 60, 90]",14,True,False,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.03848571877778406,0.15672997367971667,-0.03535138737156551,0.035449393235525026,0.05450058230916426,1.5030213420404424,-0.03535138737156551
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.25,0.08,0.3,0.8,"[30, 60, 90]",14,False,False,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",-0.0417852958791507,0.16128441255633466,-0.029310696119353885,0.036700263261568916,0.056921027965962996,1.7306379419505344,-0.029310696119353885
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.2,0.12,0.3,0.8,"[30, 60, 90]",7,True,True,0.4,"{'calm': 0.008, 'normal': 0.01, 'stress': 0.02}",-0.03560706874522357,0.2669597589915005,0.08833930421292413,0.07931254684978235,0.1153520807451523,1.6997429098941077,0.08833930421292413
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.2,0.08,0.5,0.8,"[35, 70, 105]",14,True,False,0.4,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",-0.038499474501561215,0.15661910262886086,-0.0353437454551615,0.03538733040093613,0.054467781746607234,1.5048259616543411,-0.0353437454551615
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.3,0.08,0.5,0.7,"[30, 60, 90]",7,False,True,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.054674259189059105,0.27047256012391335,0.009886865609146422,0.09216916572743275,0.12925658590066713,1.4194637048995737,0.009886865609146422
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.2,0.12,0.3,0.7,"[30, 60, 90]",7,False,False,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.02}",-0.06683317310748171,0.2711192984427047,-0.03461909774172467,0.06746497749567922,0.104787187703237,1.670545248187156,-0.03461909774172467
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.3,0.12,0.3,0.7,"[30, 60, 90]",7,True,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.015}",-0.03570871613300375,0.26699009627404774,0.07861537241653327,0.08421496460001143,0.11998901933933213,1.5671939486434652,0.07861537241653327
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.25,0.12,0.3,0.7,"[30, 60, 90]",14,False,False,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.014913172350966675,0.1129556773427827,0.03939955456856303,0.03430672994060671,0.05123854860104724,1.6214061294521227,0.03939955456856303
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.12,-0.25,0.08,0.3,0.7,"[35, 70, 105]",14,False,True,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",0.005912715220979914,0.10127455999568821,0.11521000913352775,0.04578493587695383,0.06342320334775742,1.429226627096452,0.11521000913352775
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.08,-0.25,0.12,0.5,0.7,"[35, 70, 105]",7,True,False,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",-0.06720016660313377,0.2606265081646478,-0.06266252404943007,0.06430386124733757,0.0997013090853781,1.4699050126367859,-0.06266252404943007
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.15,-0.2,0.12,0.3,0.8,"[35, 70, 105]",14,True,False,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.037729360018385893,0.15923883200099556,-0.03309566604322145,0.03534573231412736,0.05440305341496511,1.5048296721226118,-0.03309566604322145
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.25,0.12,0.3,0.8,"[35, 70, 105]",7,False,True,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.02}",-0.04807587134801894,0.27011432959417553,0.028524652182988053,0.09176992223007847,0.12797299420807562,1.411203875548434,0.028524652182988053
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.3,0.12,0.4,0.7,"[35, 70, 105]",10,False,True,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.004106614986621682,0.11124757592812778,0.06782321456651963,0.04152005837303135,0.056887018540832064,1.35933118181722,0.06782321456651963
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.25,0.12,0.5,0.8,"[30, 60, 90]",7,True,True,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.030814866360192372,0.2625229178834334,0.09150250448616415,0.08446627374410613,0.11958664744809322,1.5436970640800927,0.09150250448616415
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.3,0.12,0.3,0.7,"[30, 60, 90]",10,True,True,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.02}",-0.023682001132378838,0.16275917871675924,0.03335563646968409,0.0483265369281997,0.06784794188511704,1.5460986445282185,0.03335563646968409
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.2,0.08,0.4,0.7,"[30, 60, 90]",14,False,False,0.4,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.02}",-0.023488814958112947,0.11170343771137024,0.014323426511899884,0.035122916941464244,0.0528390738649495,1.6119413439382488,0.014323426511899884
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.3,0.08,0.3,0.7,"[35, 70, 105]",10,True,False,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",-0.03770289830411844,0.15932675185782444,-0.03462740728275171,0.03583480211450295,0.05474260405507316,1.4656850194021886,-0.03462740728275171
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.3,0.12,0.4,0.8,"[30, 60, 90]",10,False,True,0.5,"{'calm': 0.003, 'normal': 0.01, 'stress': 0.02}",-0.034187587757653515,0.1643951940063819,-0.0034586057775745083,0.051729658031704664,0.07124477052369789,1.4264780904982193,-0.0034586057775745083
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.12,-0.3,0.12,0.5,0.7,"[30, 60, 90]",10,False,False,0.5,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.04976448977122716,0.15915582950111035,-0.0549157384676795,0.03662437322649218,0.05588932995419662,1.7362177655523667,-0.0549157384676795
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.15,-0.2,0.08,0.4,0.7,"[30, 60, 90]",7,True,False,0.4,"{'calm': 0.005, 'normal': 0.01, 'stress': 0.015}",-0.06726823696966877,0.2604108848037326,-0.0626118630316681,0.06405128575279033,0.09957096146432018,1.4744340999619618,-0.0626118630316681
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.12,-0.3,0.12,0.4,0.8,"[35, 70, 105]",7,False,False,0.5,"{'calm': 0.005, 'normal': 0.008, 'stress': 0.015}",-0.07185497013869113,0.26970134588465305,-0.04480371580149212,0.06569390657895263,0.10731289242400907,1.6863532247372404,-0.04480371580149212
1,2022-01-01,2023-07-01,2024-01-01,-0.12,0.08,-0.3,0.08,0.5,0.7,"[35, 70, 105]",7,False,False,0.5,"{'calm': 0.008, 'normal': 0.008, 'stress': 0.015}",-0.07842761448199076,0.25244630612485064,-0.05149103394026078,0.05998157212218432,0.10644553979024146,1.8336632835280309,-0.05149103394026078
1,2022-01-01,2023-07-01,2024-01-01,-0.15,0.15,-0.2,0.08,0.4,0.8,"[30, 60, 90]",14,True,True,0.4,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",-0.021103018649950123,0.16068697187730877,0.03858324151046033,0.04934433762939255,0.06852693121563709,1.4890828244144023,0.03858324151046033
1,2022-01-01,2023-07-01,2024-01-01,-0.1,0.08,-0.25,0.08,0.5,0.7,"[35, 70, 105]",10,False,True,0.5,"{'calm': 0.003, 'normal': 0.008, 'stress': 0.015}",-0.030628188637919496,0.15806473293777437,0.007328914880181392,0.05148526560370639,0.0710052025642739,1.4259990039339172,0.007328914880181392
