config,strategy,dte,short_delta,width,entry_date,exit_date,expiration,exit_reason,hold_days,spx_at_entry,put_short_strike,put_long_strike,call_short_strike,call_long_strike,credit,max_loss,pnl,pnl_pct_of_credit,pnl_pct_of_max_loss,is_win,max_favorable_excursion,max_adverse_excursion,vix_at_entry,vix_at_exit,vix_change,sma50,sma200,spx_above_sma50,spx_above_sma200,spx_at_exit,spx_move_pct,put_distance_pct,call_distance_pct,entry_dow,entry_month,entry_year,regime_score,regime_tier,regime_position_scale,regime_days_in_tier
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-05-11,2015-05-13,2015-05-14,profit_target,2,2105.330078125,2065,2035,2150,2180,204.15,2795.85,136.41,66.82,4.88,1,181.61,0.0,13.85,13.76,-0.09,2089.07,,1.0,,2098.48,-0.3254,1.9156,2.1218,0,5,2015,2,CAUTION,0.25,8
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-05-12,2015-05-14,2015-05-15,profit_target,2,2099.1201171875,2060,2030,2140,2170,244.22,2755.78,78.34,32.08,2.84,1,123.54,0.0,13.86,12.74,-1.12,2088.71,,1.0,,2121.1,1.0471,1.8636,1.9475,1,5,2015,2,CAUTION,0.25,9
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-05-15,2015-05-18,2015-05-18,expiry,3,2122.72998046875,2100,2070,2145,2175,92.6,2907.4,90.0,97.19,3.1,1,0.0,0.0,12.38,12.73,0.35,2089.41,,1.0,,2129.2,0.3048,1.0708,1.0491,4,5,2015,2,NEUTRAL,1.0,2
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-05-18,2015-05-19,2015-05-19,expiry,1,2129.199951171875,2110,2080,2150,2180,161.68,2838.32,159.08,98.39,5.6,1,0.0,0.0,12.73,12.85,0.12,2090.57,,1.0,,2127.83,-0.0643,0.9017,0.9769,0,5,2015,2,NEUTRAL,1.0,3
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-05-18,2015-05-19,2015-05-20,profit_target,1,2129.199951171875,2100,2070,2160,2190,198.25,2801.75,95.04,47.94,3.39,1,140.24,0.0,12.73,12.85,0.12,2090.57,,1.0,,2127.83,-0.0643,1.3714,1.4466,0,5,2015,2,NEUTRAL,1.0,3
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-05-18,2015-05-20,2015-05-21,profit_target,2,2129.199951171875,2095,2065,2170,2200,227.75,2772.25,156.35,68.65,5.64,1,201.55,0.0,12.73,12.88,0.15,2090.57,,1.0,,2125.85,-0.1573,1.6062,1.9162,0,5,2015,2,NEUTRAL,1.0,3
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-05-19,2015-05-21,2015-05-22,profit_target,2,2127.830078125,2090,2060,2170,2200,190.52,2809.48,137.67,72.26,4.9,1,182.87,0.0,12.85,12.11,-0.74,2091.54,,1.0,,2130.82,0.1405,1.7779,1.9818,1,5,2015,2,NEUTRAL,1.0,4
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-05-22,2015-05-25,2015-05-25,expiry,3,2126.06005859375,2105,2075,2145,2175,132.65,2867.35,130.05,98.04,4.54,1,0.0,0.0,12.13,12.13,0.0,2096.18,,1.0,,2126.06,0.0,0.9906,0.8908,4,5,2015,2,NEUTRAL,1.0,7
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-05-26,2015-05-28,2015-05-29,profit_target,2,2104.199951171875,2065,2035,2150,2180,218.11,2781.89,132.01,60.52,4.75,1,177.21,0.0,14.06,13.31,-0.75,2097.2,,1.0,,2120.79,0.7884,1.8629,2.1766,1,5,2015,2,NEUTRAL,1.0,8
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-05-29,2015-06-01,2015-06-01,expiry,3,2107.389892578125,2085,2055,2130,2160,153.85,2846.15,151.25,98.31,5.31,1,0.0,0.0,13.84,13.97,0.13,2099.13,,1.0,,2111.73,0.2059,1.0624,1.0729,4,5,2015,1,CAUTION,0.25,2
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-01,2015-06-02,2015-06-02,expiry,1,2111.72998046875,2090,2060,2135,2165,161.57,2838.43,158.97,98.39,5.6,1,0.0,0.0,13.97,14.24,0.27,2099.58,,1.0,,2109.6,-0.1009,1.029,1.1019,0,6,2015,1,CAUTION,0.25,3
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-01,2015-06-02,2015-06-03,profit_target,1,2111.72998046875,2080,2050,2145,2175,218.34,2781.66,104.64,47.93,3.76,1,149.84,0.0,13.97,14.24,0.27,2099.58,,1.0,,2109.6,-0.1009,1.5026,1.5755,0,6,2015,1,CAUTION,0.25,3
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-01,2015-06-03,2015-06-04,profit_target,2,2111.72998046875,2070,2040,2155,2185,213.94,2786.06,155.99,72.91,5.6,1,201.19,0.0,13.97,13.66,-0.31,2099.58,,1.0,,2114.07,0.1108,1.9761,2.049,0,6,2015,1,CAUTION,0.25,3
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-02,2015-06-03,2015-06-05,profit_target,1,2109.60009765625,2070,2040,2155,2185,231.09,2768.91,81.24,35.15,2.93,1,126.44,0.0,14.24,13.66,-0.58,2099.61,,1.0,,2114.07,0.2119,1.8771,2.1521,1,6,2015,1,CAUTION,0.25,4
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-05,2015-06-08,2015-06-08,expiry,3,2092.830078125,2070,2040,2115,2145,167.59,2832.41,164.99,98.45,5.83,1,0.0,0.0,14.21,15.29,1.08,2100.53,,0.0,,2079.28,-0.6475,1.0909,1.0593,4,6,2015,0,CAUTION,0.25,7
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-08,2015-06-09,2015-06-09,expiry,1,2079.280029296875,2055,2025,2105,2135,159.85,2840.15,157.25,98.37,5.54,1,0.0,0.0,15.29,14.47,-0.82,2100.99,,0.0,,2080.15,0.0418,1.1677,1.237,0,6,2015,-1,CAUTION,0.25,8
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-08,2015-06-09,2015-06-10,profit_target,1,2079.280029296875,2045,2015,2115,2145,234.31,2765.69,140.95,60.15,5.1,1,186.15,0.0,15.29,14.47,-0.82,2100.99,,0.0,,2080.15,0.0418,1.6486,1.7179,0,6,2015,-1,CAUTION,0.25,8
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-08,2015-06-09,2015-06-11,profit_target,1,2079.280029296875,2035,2005,2125,2155,240.3,2759.7,95.17,39.61,3.45,1,140.37,0.0,15.29,14.47,-0.82,2100.99,,0.0,,2080.15,0.0418,2.1296,2.1988,0,6,2015,-1,CAUTION,0.25,8
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-09,2015-06-12,2015-06-12,expiry,3,2080.14990234375,2040,2010,2125,2155,232.24,2767.76,229.64,98.88,8.3,1,67.71,-66.47,14.47,13.78,-0.69,2101.37,,0.0,,2094.11,0.6711,1.9301,2.1561,1,6,2015,-1,CAUTION,0.25,9
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-12,2015-06-15,2015-06-15,expiry,3,2094.110107421875,2070,2040,2120,2150,99.69,2900.31,97.09,97.39,3.35,1,0.0,0.0,13.78,15.39,1.61,2103.26,,0.0,,2084.43,-0.4623,1.1513,1.2363,4,6,2015,-1,CAUTION,0.25,12
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-15,2015-06-16,2015-06-16,expiry,1,2084.429931640625,2060,2030,2110,2140,166.12,2833.88,163.52,98.43,5.77,1,0.0,0.0,15.39,14.81,-0.58,2103.61,,0.0,,2096.29,0.569,1.172,1.2267,0,6,2015,-1,CAUTION,0.25,13
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-15,2015-06-16,2015-06-17,profit_target,1,2084.429931640625,2050,2020,2120,2150,242.41,2757.59,80.43,33.18,2.92,1,125.63,0.0,15.39,14.81,-0.58,2103.61,,0.0,,2096.29,0.569,1.6518,1.7065,0,6,2015,-1,CAUTION,0.25,13
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-15,2015-06-17,2015-06-18,profit_target,2,2084.429931640625,2040,2010,2130,2160,248.75,2751.25,148.31,59.62,5.39,1,193.51,0.0,15.39,14.5,-0.89,2103.61,,0.0,,2100.44,0.7681,2.1315,2.1862,0,6,2015,-1,CAUTION,0.25,13
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-16,2015-06-19,2015-06-19,expiry,3,2096.2900390625,2055,2025,2140,2170,260.5,2739.5,257.9,99.0,9.41,1,124.6,0.0,14.81,13.96,-0.85,2103.92,,0.0,,2109.99,0.6535,1.9697,2.0851,1,6,2015,-1,CAUTION,0.25,14
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-19,2015-06-22,2015-06-22,expiry,3,2109.989990234375,2085,2055,2135,2165,111.3,2888.7,108.7,97.66,3.76,1,0.0,0.0,13.96,12.74,-1.22,2105.57,,1.0,,2122.85,0.6095,1.1844,1.1853,4,6,2015,1,CAUTION,0.25,17
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-22,2015-06-23,2015-06-23,expiry,1,2122.85009765625,2100,2070,2145,2175,108.17,2891.83,105.57,97.6,3.65,1,0.0,0.0,12.74,12.11,-0.63,2105.98,,1.0,,2124.2,0.0636,1.0764,1.0434,0,6,2015,1,CAUTION,0.25,18
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-22,2015-06-23,2015-06-24,profit_target,1,2122.85009765625,2095,2065,2155,2185,197.65,2802.35,111.85,56.59,3.99,1,157.05,0.0,12.74,12.11,-0.63,2105.98,,1.0,,2124.2,0.0636,1.3119,1.5145,0,6,2015,1,CAUTION,0.25,18
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-22,2015-06-23,2015-06-25,profit_target,1,2122.85009765625,2085,2055,2165,2195,181.66,2818.34,62.78,34.56,2.23,1,107.98,0.0,12.74,12.11,-0.63,2105.98,,1.0,,2124.2,0.0636,1.783,1.9855,0,6,2015,1,CAUTION,0.25,18
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-23,2015-06-26,2015-06-26,expiry,3,2124.199951171875,2090,2060,2160,2190,226.54,2773.46,223.94,98.85,8.07,1,0.0,-80.64,12.11,14.02,1.91,2106.62,,1.0,,2101.49,-1.0691,1.61,1.6853,1,6,2015,1,CAUTION,0.25,19
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-26,2015-06-29,2015-06-29,expiry,3,2101.489990234375,2080,2050,2125,2155,160.9,2839.1,-2077.71,-1291.27,-73.18,0,0.0,0.0,14.02,18.85,4.83,2106.72,,0.0,,2057.64,-2.0866,1.0226,1.1187,4,6,2015,-1,CAUTION,0.25,22
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-29,2015-06-30,2015-06-30,expiry,1,2057.639892578125,2025,1995,2090,2120,160.71,2839.29,158.11,98.38,5.57,1,0.0,0.0,18.85,18.23,-0.62,2106.25,,0.0,,2063.11,0.2658,1.5863,1.5727,0,6,2015,-1,CAUTION,0.25,23
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-29,2015-06-30,2015-07-01,profit_target,1,2057.639892578125,2015,1985,2105,2135,237.49,2762.51,136.83,57.62,4.95,1,182.03,0.0,18.85,18.23,-0.62,2106.25,,0.0,,2063.11,0.2658,2.0723,2.3017,0,6,2015,-1,CAUTION,0.25,23
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-29,2015-06-30,2015-07-02,profit_target,1,2057.639892578125,2005,1975,2115,2145,276.07,2723.93,96.93,35.11,3.56,1,142.13,0.0,18.85,18.23,-0.62,2106.25,,0.0,,2063.11,0.2658,2.5583,2.7877,0,6,2015,-1,CAUTION,0.25,23
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-06-30,2015-07-01,2015-07-03,profit_target,1,2063.110107421875,2015,1985,2120,2150,286.12,2713.88,121.02,42.3,4.46,1,166.22,0.0,18.23,16.09,-2.14,2105.5,,0.0,,2077.42,0.6936,2.3319,2.7575,1,6,2015,-1,CAUTION,0.25,24
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-07-06,2015-07-07,2015-07-07,expiry,1,2068.760009765625,2040,2010,2100,2130,135.9,2864.1,133.3,98.09,4.65,1,0.0,0.0,17.01,16.09,-0.92,2103.6,,0.0,,2081.34,0.6081,1.3902,1.5101,0,7,2015,-1,CAUTION,0.25,27
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-07-06,2015-07-07,2015-07-08,profit_target,1,2068.760009765625,2030,2000,2110,2140,232.74,2767.26,94.52,40.61,3.42,1,139.72,0.0,17.01,16.09,-0.92,2103.6,,0.0,,2081.34,0.6081,1.8736,1.9935,0,7,2015,-1,CAUTION,0.25,27
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-07-06,2015-07-09,2015-07-09,expiry,3,2068.760009765625,2020,1990,2120,2150,256.21,2743.79,253.61,98.99,9.24,1,101.63,0.0,17.01,19.97,2.96,2103.6,,0.0,,2051.31,-0.8435,2.357,2.4768,0,7,2015,-1,CAUTION,0.25,27
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-07-07,2015-07-08,2015-07-10,stop_loss,1,2081.340087890625,2035,2005,2130,2160,248.39,2751.61,-498.29,-200.61,-18.11,0,0.0,-453.09,16.09,19.66,3.57,2102.87,,0.0,,2046.68,-1.6653,2.2265,2.3379,1,7,2015,-1,CAUTION,0.25,28
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-07-10,2015-07-13,2015-07-13,expiry,3,2076.6201171875,2050,2020,2105,2135,177.2,2822.8,174.6,98.53,6.19,1,0.0,0.0,16.83,13.9,-2.93,2099.75,,0.0,,2099.6,1.1066,1.2819,1.3666,4,7,2015,-1,CAUTION,0.25,31
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-07-13,2015-07-14,2015-07-14,expiry,1,2099.60009765625,2075,2045,2125,2155,105.84,2894.16,103.24,97.54,3.57,1,0.0,0.0,13.9,13.37,-0.53,2100.03,,0.0,,2108.95,0.4453,1.1717,1.2097,0,7,2015,-1,CAUTION,0.25,32
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-07-13,2015-07-14,2015-07-15,profit_target,1,2099.60009765625,2070,2040,2135,2165,211.89,2788.11,98.7,46.58,3.54,1,143.9,0.0,13.9,13.37,-0.53,2100.03,,0.0,,2108.95,0.4453,1.4098,1.686,0,7,2015,-1,CAUTION,0.25,32
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-07-13,2015-07-15,2015-07-16,profit_target,2,2099.60009765625,2060,2030,2140,2170,247.34,2752.66,176.57,71.39,6.41,1,221.77,0.0,13.9,13.23,-0.67,2100.03,,0.0,,2107.4,0.3715,1.8861,1.9242,0,7,2015,-1,CAUTION,0.25,32
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-07-14,2015-07-16,2015-07-17,profit_target,2,2108.949951171875,2070,2040,2150,2180,216.13,2783.87,128.47,59.44,4.61,1,173.67,0.0,13.37,12.11,-1.26,2100.05,,1.0,,2124.29,0.7274,1.8469,1.9465,1,7,2015,1,CAUTION,0.25,33
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-07-17,2015-07-20,2015-07-20,expiry,3,2126.639892578125,2105,2075,2150,2180,75.76,2924.24,73.16,96.57,2.5,1,0.0,0.0,11.95,12.25,0.3,2101.53,,1.0,,2128.28,0.0771,1.0176,1.0985,4,7,2015,1,CAUTION,0.25,36
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-07-20,2015-07-21,2015-07-21,expiry,1,2128.280029296875,2110,2080,2150,2180,138.52,2861.48,135.92,98.12,4.75,1,0.0,0.0,12.25,12.22,-0.03,2102.34,,1.0,,2119.21,-0.4262,0.8589,1.0205,0,7,2015,1,CAUTION,0.25,37
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-07-20,2015-07-22,2015-07-22,expiry,2,2128.280029296875,2100,2070,2160,2190,168.78,2831.22,166.18,98.46,5.87,1,75.93,0.0,12.25,12.12,-0.13,2102.34,,1.0,,2114.15,-0.6639,1.3288,1.4904,0,7,2015,1,CAUTION,0.25,37
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-07-20,2015-07-22,2015-07-23,profit_target,2,2128.280029296875,2095,2065,2165,2195,238.46,2761.54,106.32,44.59,3.85,1,151.52,0.0,12.25,12.12,-0.13,2102.34,,1.0,,2114.15,-0.6639,1.5637,1.7253,0,7,2015,1,CAUTION,0.25,37
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-07-21,2015-07-24,2015-07-24,expiry,3,2119.2099609375,2085,2055,2155,2185,232.44,2767.56,-305.17,-131.29,-11.03,0,107.72,0.0,12.22,13.74,1.52,2102.4,,1.0,,2079.65,-1.8667,1.6143,1.6888,1,7,2015,1,CAUTION,0.25,38
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-07-24,2015-07-27,2015-07-27,expiry,3,2079.64990234375,2055,2025,2105,2135,94.23,2905.77,91.63,97.24,3.15,1,0.0,0.0,13.74,15.6,1.86,2102.26,,0.0,,2067.64,-0.5775,1.1853,1.219,4,7,2015,-1,CAUTION,0.25,41
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-07-27,2015-07-28,2015-07-28,expiry,1,2067.639892578125,2040,2010,2095,2125,122.53,2877.47,119.93,97.88,4.17,1,0.0,0.0,15.6,13.44,-2.16,2101.19,,0.0,,2093.25,1.2386,1.3368,1.3233,0,7,2015,-1,CAUTION,0.25,42
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-07-27,2015-07-29,2015-07-29,expiry,2,2067.639892578125,2030,2000,2105,2135,201.31,2798.69,-158.3,-78.63,-5.66,0,0.0,-74.14,15.6,12.5,-3.1,2101.19,,0.0,,2108.57,1.9796,1.8204,1.8069,0,7,2015,-1,CAUTION,0.25,42
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-07-27,2015-07-30,2015-07-30,expiry,3,2067.639892578125,2025,1995,2115,2145,254.33,2745.67,251.73,98.98,9.17,1,0.0,-141.93,15.6,12.13,-3.47,2101.19,,0.0,,2108.63,1.9825,2.0622,2.2905,0,7,2015,-1,CAUTION,0.25,42
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-07-28,2015-07-30,2015-07-31,profit_target,2,2093.25,2055,2025,2135,2165,214.27,2785.73,131.43,61.34,4.72,1,176.63,0.0,13.44,12.13,-1.31,2100.6,,0.0,,2108.63,0.7347,1.8273,1.9945,1,7,2015,-1,CAUTION,0.25,43
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-07-31,2015-08-03,2015-08-03,expiry,3,2103.840087890625,2085,2055,2125,2155,124.01,2875.99,121.41,97.9,4.22,1,0.0,0.0,12.12,12.56,0.44,2099.36,,1.0,,2098.04,-0.2757,0.8955,1.0058,4,7,2015,1,CAUTION,0.25,46
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-03,2015-08-04,2015-08-04,expiry,1,2098.0400390625,2075,2045,2120,2150,94.5,2905.5,91.9,97.25,3.16,1,0.0,0.0,12.56,13.0,0.44,2098.71,,0.0,,2093.32,-0.225,1.0982,1.0467,0,8,2015,-1,CAUTION,0.25,47
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-03,2015-08-04,2015-08-05,profit_target,1,2098.0400390625,2070,2040,2130,2160,177.12,2822.88,57.43,32.42,2.03,1,102.63,0.0,12.56,13.0,0.44,2098.71,,0.0,,2093.32,-0.225,1.3365,1.5233,0,8,2015,-1,CAUTION,0.25,47
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-03,2015-08-05,2015-08-06,profit_target,2,2098.0400390625,2065,2035,2135,2165,248.33,2751.67,182.54,73.51,6.63,1,227.74,0.0,12.56,12.51,-0.05,2098.71,,0.0,,2099.84,0.0858,1.5748,1.7616,0,8,2015,-1,CAUTION,0.25,47
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-04,2015-08-06,2015-08-07,profit_target,2,2093.320068359375,2055,2025,2135,2165,186.38,2813.62,99.6,53.44,3.54,1,144.8,0.0,13.0,13.77,0.77,2098.05,,0.0,,2083.56,-0.4662,1.8306,1.9911,1,8,2015,-1,CAUTION,0.25,48
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-07,2015-08-10,2015-08-10,expiry,3,2077.570068359375,2055,2025,2100,2130,124.07,2875.93,-296.52,-238.99,-10.31,0,0.0,0.0,13.39,12.23,-1.16,2096.3,,0.0,,2104.18,1.2808,1.0864,1.0796,4,8,2015,0,CAUTION,0.25,51
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-10,2015-08-11,2015-08-11,expiry,1,2104.179931640625,2085,2055,2125,2155,128.99,2871.01,33.4,25.89,1.16,1,0.0,0.0,12.23,13.71,1.48,2096.24,,1.0,,2084.07,-0.9557,0.9115,0.9895,0,8,2015,2,CAUTION,0.25,52
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-10,2015-08-11,2015-08-12,stop_loss,1,2104.179931640625,2075,2045,2135,2165,158.81,2841.19,-219.48,-138.2,-7.72,0,0.0,-174.28,12.23,13.71,1.48,2096.24,,1.0,,2084.07,-0.9557,1.3868,1.4647,0,8,2015,2,CAUTION,0.25,52
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-10,2015-08-13,2015-08-13,expiry,3,2104.179931640625,2070,2040,2140,2170,226.87,2773.13,224.27,98.85,8.09,1,57.27,-187.14,12.23,13.49,1.26,2096.24,,1.0,,2083.39,-0.988,1.6244,1.7023,0,8,2015,2,CAUTION,0.25,52
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-11,2015-08-13,2015-08-14,profit_target,2,2084.070068359375,2045,2015,2125,2155,227.81,2772.19,167.88,73.69,6.06,1,213.08,0.0,13.71,13.49,-0.22,2095.69,,0.0,,2083.39,-0.0326,1.8747,1.9639,1,8,2015,0,CAUTION,0.25,53
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-14,2015-08-17,2015-08-17,expiry,3,2091.5400390625,2070,2040,2115,2145,103.47,2896.53,100.87,97.49,3.48,1,0.0,0.0,12.83,13.02,0.19,2094.51,,0.0,,2102.44,0.5211,1.0299,1.1217,4,8,2015,0,CAUTION,0.25,56
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-17,2015-08-18,2015-08-18,expiry,1,2102.43994140625,2080,2050,2125,2155,114.52,2885.48,111.92,97.73,3.88,1,0.0,0.0,13.02,13.79,0.77,2094.71,,1.0,,2096.92,-0.2626,1.0673,1.073,0,8,2015,2,CAUTION,0.25,57
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-17,2015-08-18,2015-08-19,profit_target,1,2102.43994140625,2070,2040,2135,2165,159.61,2840.39,49.33,30.91,1.74,1,94.53,0.0,13.02,13.79,0.77,2094.71,,1.0,,2096.92,-0.2626,1.543,1.5487,0,8,2015,2,CAUTION,0.25,57
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-17,2015-08-20,2015-08-20,expiry,3,2102.43994140625,2065,2035,2145,2175,191.85,2808.15,-2737.75,-1426.99,-97.49,0,41.47,-59.85,13.02,19.14,6.12,2094.71,,1.0,,2035.73,-3.173,1.7808,2.0243,0,8,2015,2,CAUTION,0.25,57
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-18,2015-08-20,2015-08-21,stop_loss,2,2096.919921875,2060,2030,2140,2170,240.18,2759.82,-1708.78,-711.47,-61.92,0,0.0,-1663.58,13.79,19.14,5.35,2095.06,,1.0,,2035.73,-2.9181,1.7607,2.0544,1,8,2015,2,CAUTION,0.25,58
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-21,2015-08-24,2015-08-24,expiry,3,1970.8900146484375,1925,1895,2015,2045,243.53,2756.47,-2759.07,-1132.97,-100.09,0,0.0,0.0,28.03,40.74,12.71,2090.9,,0.0,,1893.21,-3.9414,2.3284,2.2381,4,8,2015,-3,BEAR,0.0,1
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-24,2015-08-25,2015-08-25,expiry,1,1893.2099609375,1835,1805,1960,1990,312.85,2687.15,310.25,99.17,11.55,1,0.0,0.0,40.74,36.02,-4.72,2086.88,,0.0,,1867.61,-1.3522,3.0747,3.5279,0,8,2015,-3,BEAR,0.0,2
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-24,2015-08-25,2015-08-26,profit_target,1,1893.2099609375,1810,1780,1985,2015,378.51,2621.49,197.21,52.1,7.52,1,242.41,0.0,40.74,36.02,-4.72,2086.88,,0.0,,1867.61,-1.3522,4.3952,4.8484,0,8,2015,-3,BEAR,0.0,2
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-24,2015-08-25,2015-08-27,profit_target,1,1893.2099609375,1790,1760,2005,2035,403.78,2596.22,158.93,39.36,6.12,1,204.13,0.0,40.74,36.02,-4.72,2086.88,,0.0,,1867.61,-1.3522,5.4516,5.9048,0,8,2015,-3,BEAR,0.0,2
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-25,2015-08-27,2015-08-28,stop_loss,2,1867.6099853515625,1780,1750,1965,1995,399.53,2600.47,-1419.42,-355.28,-54.58,0,0.0,-1374.22,36.02,26.1,-9.92,2082.55,,0.0,,1987.66,6.428,4.691,5.2147,1,8,2015,-3,BEAR,0.0,3
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-28,2015-08-31,2015-08-31,expiry,3,1988.8699951171875,1950,1920,2030,2060,270.43,2729.57,267.83,99.04,9.81,1,0.0,0.0,26.05,28.43,2.38,2074.53,,0.0,,1972.18,-0.8392,1.9544,2.068,4,8,2015,-2,BEAR,0.0,6
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-31,2015-09-01,2015-09-01,expiry,1,1972.1800537109375,1930,1900,2020,2050,259.35,2740.65,-1358.25,-523.7,-49.56,0,0.0,0.0,28.43,31.4,2.97,2071.77,,0.0,,1913.85,-2.9576,2.1388,2.4247,0,8,2015,-3,BEAR,0.0,7
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-31,2015-09-01,2015-09-02,stop_loss,1,1972.1800537109375,1910,1880,2040,2070,304.77,2695.23,-679.19,-222.85,-25.2,0,0.0,-633.99,28.43,31.4,2.97,2071.77,,0.0,,1913.85,-2.9576,3.1529,3.4388,0,8,2015,-3,BEAR,0.0,7
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-08-31,2015-09-01,2015-09-03,stop_loss,1,1972.1800537109375,1895,1865,2055,2085,333.04,2666.96,-513.25,-154.11,-19.24,0,0.0,-468.05,28.43,31.4,2.97,2071.77,,0.0,,1913.85,-2.9576,3.9134,4.1994,0,8,2015,-3,BEAR,0.0,7
IC3_1DTE_D10_TP50,iron_condor,1,0.1,30,2015-09-01,2015-09-03,2015-09-04,profit_target,2,1913.8499755859375,1835,1805,2000,2030,382.51,2617.49,255.92,66.91,9.78,1,301.12,0.0,31.4,25.61,-5.79,2067.59,,0.0,,1951.13,1.9479,4.12,4.5014,1,9,2015,-3,BEAR,0.0,8
