risk_on_put_delta,risk_on_call_delta,risk_off_put_delta,risk_off_call_delta,protection_ratio_risk_on,protection_ratio_risk_off,ladder_tenors,purchase_frequency_days,budget_tiers,final_value,total_return,cagr,max_drawdown,vol,sharpe,score,shares_owned,total_trades
-0.2,0.15,-0.3,0.07,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1004367.084393957,0.004367084393957048,0.0010922332309448723,0.042828222593227695,0.01496637417343649,0.08048550745068471,0.0010922332309448723,1100,260
-0.2,0.15,-0.3,0.07,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1004367.084393957,0.004367084393957048,0.0010922332309448723,0.042828222593227695,0.01496637417343649,0.08048550745068471,0.0010922332309448723,1100,260
-0.2,0.15,-0.3,0.05,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1004367.084393957,0.004367084393957048,0.0010922332309448723,0.042828222593227695,0.01496637417343649,0.08048550745068471,0.0010922332309448723,1100,260
-0.2,0.15,-0.3,0.05,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1004367.084393957,0.004367084393957048,0.0010922332309448723,0.042828222593227695,0.01496637417343649,0.08048550745068471,0.0010922332309448723,1100,260
-0.2,0.15,-0.3,0.05,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1004367.084393957,0.004367084393957048,0.0010922332309448723,0.042828222593227695,0.01496637417343649,0.08048550745068471,0.0010922332309448723,1100,260
-0.2,0.15,-0.3,0.07,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1004367.084393957,0.004367084393957048,0.0010922332309448723,0.042828222593227695,0.01496637417343649,0.08048550745068471,0.0010922332309448723,1100,260
-0.15,0.15,-0.35,0.05,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1004360.4840091423,0.004360484009142266,0.0010905851244937814,0.04299324632719859,0.015051635690258835,0.08000508594362583,0.0010905851244937814,1100,256
-0.15,0.15,-0.35,0.05,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1004360.4840091423,0.004360484009142266,0.0010905851244937814,0.04299324632719859,0.015051635690258835,0.08000508594362583,0.0010905851244937814,1100,256
-0.15,0.15,-0.35,0.07,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1004360.4840091423,0.004360484009142266,0.0010905851244937814,0.04299324632719859,0.015051635690258835,0.08000508594362583,0.0010905851244937814,1100,256
-0.15,0.15,-0.35,0.07,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1004360.4840091423,0.004360484009142266,0.0010905851244937814,0.04299324632719859,0.015051635690258835,0.08000508594362583,0.0010905851244937814,1100,256
-0.15,0.1,-0.3,0.05,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1004358.5326865002,0.004358532686500228,0.0010900978805246098,0.04285085121366212,0.015259799938942602,0.07908828618901588,0.0010900978805246098,1100,249
-0.15,0.1,-0.3,0.07,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1004358.5326865002,0.004358532686500228,0.0010900978805246098,0.04285085121366212,0.015259799938942602,0.07908828618901588,0.0010900978805246098,1100,249
-0.15,0.1,-0.3,0.07,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1004358.5326865002,0.004358532686500228,0.0010900978805246098,0.04285085121366212,0.015259799938942602,0.07908828618901588,0.0010900978805246098,1100,249
-0.15,0.1,-0.3,0.07,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1004358.5326865002,0.004358532686500228,0.0010900978805246098,0.04285085121366212,0.015259799938942602,0.07908828618901588,0.0010900978805246098,1100,249
-0.15,0.1,-0.3,0.07,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1004358.5326865002,0.004358532686500228,0.0010900978805246098,0.04285085121366212,0.015259799938942602,0.07908828618901588,0.0010900978805246098,1100,249
-0.15,0.1,-0.3,0.05,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1004358.5326865002,0.004358532686500228,0.0010900978805246098,0.04285085121366212,0.015259799938942602,0.07908828618901588,0.0010900978805246098,1100,249
-0.15,0.1,-0.3,0.05,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1004358.5326865002,0.004358532686500228,0.0010900978805246098,0.04285085121366212,0.015259799938942602,0.07908828618901588,0.0010900978805246098,1100,249
-0.15,0.1,-0.3,0.05,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1004358.5326865002,0.004358532686500228,0.0010900978805246098,0.04285085121366212,0.015259799938942602,0.07908828618901588,0.0010900978805246098,1100,249
-0.2,0.15,-0.35,0.05,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1004346.4715778014,0.004346471577801392,0.0010870862139373827,0.042828222593227695,0.014961092353141301,0.08016467408337584,0.0010870862139373827,1100,260
-0.2,0.15,-0.35,0.07,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1004346.4715778014,0.004346471577801392,0.0010870862139373827,0.042828222593227695,0.014961092353141301,0.08016467408337584,0.0010870862139373827,1100,260
-0.2,0.15,-0.35,0.05,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1004346.4715778014,0.004346471577801392,0.0010870862139373827,0.042828222593227695,0.014961092353141301,0.08016467408337584,0.0010870862139373827,1100,260
-0.2,0.15,-0.35,0.07,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1004346.4715778014,0.004346471577801392,0.0010870862139373827,0.042828222593227695,0.014961092353141301,0.08016467408337584,0.0010870862139373827,1100,260
-0.15,0.1,-0.35,0.05,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1004337.9198703446,0.004337919870344572,0.0010849508306707278,0.04285085121366212,0.015254393416088542,0.07877355573209044,0.0010849508306707278,1100,249
-0.15,0.1,-0.35,0.07,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1004337.9198703446,0.004337919870344572,0.0010849508306707278,0.04285085121366212,0.015254393416088542,0.07877355573209044,0.0010849508306707278,1100,249
-0.15,0.1,-0.35,0.07,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1004337.9198703446,0.004337919870344572,0.0010849508306707278,0.04285085121366212,0.015254393416088542,0.07877355573209044,0.0010849508306707278,1100,249
-0.15,0.1,-0.35,0.05,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1004337.9198703446,0.004337919870344572,0.0010849508306707278,0.04285085121366212,0.015254393416088542,0.07877355573209044,0.0010849508306707278,1100,249
-0.2,0.15,-0.3,0.07,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1004308.6457224246,0.004308645722424611,0.0010776408977462015,0.042828222593227695,0.014963143555742013,0.07952459225549142,0.0010776408977462015,1100,260
-0.2,0.15,-0.3,0.05,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1004308.6457224246,0.004308645722424611,0.0010776408977462015,0.042828222593227695,0.014963143555742013,0.07952459225549142,0.0010776408977462015,1100,260
-0.2,0.15,-0.3,0.07,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1004308.6457224246,0.004308645722424611,0.0010776408977462015,0.042828222593227695,0.014963143555742013,0.07952459225549142,0.0010776408977462015,1100,260
-0.2,0.15,-0.3,0.07,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1004308.6457224246,0.004308645722424611,0.0010776408977462015,0.042828222593227695,0.014963143555742013,0.07952459225549142,0.0010776408977462015,1100,260
-0.2,0.15,-0.3,0.07,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1004308.6457224246,0.004308645722424611,0.0010776408977462015,0.042828222593227695,0.014963143555742013,0.07952459225549142,0.0010776408977462015,1100,260
-0.2,0.15,-0.3,0.05,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1004308.6457224246,0.004308645722424611,0.0010776408977462015,0.042828222593227695,0.014963143555742013,0.07952459225549142,0.0010776408977462015,1100,260
-0.2,0.15,-0.3,0.05,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1004308.6457224246,0.004308645722424611,0.0010776408977462015,0.042828222593227695,0.014963143555742013,0.07952459225549142,0.0010776408977462015,1100,260
-0.2,0.15,-0.3,0.05,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1004308.6457224246,0.004308645722424611,0.0010776408977462015,0.042828222593227695,0.014963143555742013,0.07952459225549142,0.0010776408977462015,1100,260
-0.15,0.1,-0.3,0.05,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1004300.0940149678,0.004300094014967792,0.0010755054542013198,0.04285085121366212,0.015256500959406437,0.07814576799434879,0.0010755054542013198,1100,249
-0.15,0.1,-0.3,0.05,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1004300.0940149678,0.004300094014967792,0.0010755054542013198,0.04285085121366212,0.015256500959406437,0.07814576799434879,0.0010755054542013198,1100,249
-0.15,0.1,-0.3,0.05,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1004300.0940149678,0.004300094014967792,0.0010755054542013198,0.04285085121366212,0.015256500959406437,0.07814576799434879,0.0010755054542013198,1100,249
-0.15,0.1,-0.3,0.05,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1004300.0940149678,0.004300094014967792,0.0010755054542013198,0.04285085121366212,0.015256500959406437,0.07814576799434879,0.0010755054542013198,1100,249
-0.15,0.1,-0.3,0.07,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1004300.0940149678,0.004300094014967792,0.0010755054542013198,0.04285085121366212,0.015256500959406437,0.07814576799434879,0.0010755054542013198,1100,249
-0.15,0.1,-0.3,0.07,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1004300.0940149678,0.004300094014967792,0.0010755054542013198,0.04285085121366212,0.015256500959406437,0.07814576799434879,0.0010755054542013198,1100,249
-0.15,0.1,-0.3,0.07,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1004300.0940149678,0.004300094014967792,0.0010755054542013198,0.04285085121366212,0.015256500959406437,0.07814576799434879,0.0010755054542013198,1100,249
-0.15,0.1,-0.3,0.07,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1004300.0940149678,0.004300094014967792,0.0010755054542013198,0.04285085121366212,0.015256500959406437,0.07814576799434879,0.0010755054542013198,1100,249
-0.2,0.1,-0.35,0.07,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1004290.4697507736,0.004290469750773627,0.0010731021666308127,0.06807405470003797,0.02372376051923208,0.05710847762637674,0.0010731021666308127,1600,378
-0.2,0.1,-0.35,0.07,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1004290.4697507736,0.004290469750773627,0.0010731021666308127,0.06807405470003797,0.02372376051923208,0.05710847762637674,0.0010731021666308127,1600,378
-0.2,0.1,-0.35,0.05,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1004290.4697507736,0.004290469750773627,0.0010731021666308127,0.06807405470003797,0.02372376051923208,0.05710847762637674,0.0010731021666308127,1600,378
-0.2,0.1,-0.35,0.05,0.6,0.9,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1004290.4697507736,0.004290469750773627,0.0010731021666308127,0.06807405470003797,0.02372376051923208,0.05710847762637674,0.0010731021666308127,1600,378
-0.2,0.15,-0.35,0.07,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1004284.5974369098,0.004284597436909797,0.0010716357749942507,0.042828222593227695,0.014957323668624477,0.0791482961537622,0.0010716357749942507,1100,260
-0.2,0.15,-0.35,0.05,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1004284.5974369098,0.004284597436909797,0.0010716357749942507,0.042828222593227695,0.014957323668624477,0.0791482961537622,0.0010716357749942507,1100,260
-0.2,0.15,-0.35,0.05,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1004284.5974369098,0.004284597436909797,0.0010716357749942507,0.042828222593227695,0.014957323668624477,0.0791482961537622,0.0010716357749942507,1100,260
-0.2,0.15,-0.35,0.07,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1004284.5974369098,0.004284597436909797,0.0010716357749942507,0.042828222593227695,0.014957323668624477,0.0791482961537622,0.0010716357749942507,1100,260
-0.15,0.1,-0.35,0.07,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1004276.045729453,0.004276045729452977,0.0010695002931244701,0.04285085121366212,0.015250528832613287,0.07777669354460642,0.0010695002931244701,1100,249
-0.15,0.1,-0.35,0.07,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1004276.045729453,0.004276045729452977,0.0010695002931244701,0.04285085121366212,0.015250528832613287,0.07777669354460642,0.0010695002931244701,1100,249
-0.15,0.1,-0.35,0.05,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1004276.045729453,0.004276045729452977,0.0010695002931244701,0.04285085121366212,0.015250528832613287,0.07777669354460642,0.0010695002931244701,1100,249
-0.15,0.1,-0.35,0.05,0.6,0.9,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1004276.045729453,0.004276045729452977,0.0010695002931244701,0.04285085121366212,0.015250528832613287,0.07777669354460642,0.0010695002931244701,1100,249
-0.15,0.15,-0.35,0.05,0.5,0.9,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1004246.6078150913,0.004246607815091266,0.0010621491268369976,0.04303362148152668,0.015074309640762236,0.07802128102530928,0.0010621491268369976,1100,256
-0.15,0.15,-0.35,0.07,0.5,0.9,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1004246.6078150913,0.004246607815091266,0.0010621491268369976,0.04303362148152668,0.015074309640762236,0.07802128102530928,0.0010621491268369976,1100,256
-0.15,0.15,-0.35,0.07,0.5,0.9,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1004246.6078150913,0.004246607815091266,0.0010621491268369976,0.04303362148152668,0.015074309640762236,0.07802128102530928,0.0010621491268369976,1100,256
-0.15,0.15,-0.35,0.05,0.5,0.9,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1004246.6078150913,0.004246607815091266,0.0010621491268369976,0.04303362148152668,0.015074309640762236,0.07802128102530928,0.0010621491268369976,1100,256
-0.15,0.1,-0.3,0.05,0.5,0.8,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1004244.6564924492,0.004244656492449227,0.0010616618414585055,0.04285802200666811,0.015282229622610412,0.07713415534705995,0.0010616618414585055,1100,249
-0.15,0.1,-0.3,0.05,0.5,0.8,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1004244.6564924492,0.004244656492449227,0.0010616618414585055,0.04285802200666811,0.015282229622610412,0.07713415534705995,0.0010616618414585055,1100,249
-0.15,0.1,-0.3,0.07,0.5,0.8,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1004244.6564924492,0.004244656492449227,0.0010616618414585055,0.04285802200666811,0.015282229622610412,0.07713415534705995,0.0010616618414585055,1100,249
-0.15,0.1,-0.3,0.07,0.5,0.8,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1004244.6564924492,0.004244656492449227,0.0010616618414585055,0.04285802200666811,0.015282229622610412,0.07713415534705995,0.0010616618414585055,1100,249
-0.15,0.1,-0.3,0.07,0.5,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1004244.6564924492,0.004244656492449227,0.0010616618414585055,0.04285802200666811,0.015282229622610412,0.07713415534705995,0.0010616618414585055,1100,249
-0.15,0.1,-0.3,0.05,0.5,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1004244.6564924492,0.004244656492449227,0.0010616618414585055,0.04285802200666811,0.015282229622610412,0.07713415534705995,0.0010616618414585055,1100,249
-0.15,0.1,-0.3,0.05,0.5,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1004244.6564924492,0.004244656492449227,0.0010616618414585055,0.04285802200666811,0.015282229622610412,0.07713415534705995,0.0010616618414585055,1100,249
-0.15,0.1,-0.3,0.07,0.5,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1004244.6564924492,0.004244656492449227,0.0010616618414585055,0.04285802200666811,0.015282229622610412,0.07713415534705995,0.0010616618414585055,1100,249
-0.2,0.1,-0.35,0.07,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1004240.9243329092,0.00424092433290917,0.0010607298425202583,0.06807405470003797,0.023724379395405303,0.05658617455557132,0.0010607298425202583,1600,378
-0.2,0.1,-0.35,0.07,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1004240.9243329092,0.00424092433290917,0.0010607298425202583,0.06807405470003797,0.023724379395405303,0.05658617455557132,0.0010607298425202583,1600,378
-0.2,0.1,-0.35,0.05,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1004240.9243329092,0.00424092433290917,0.0010607298425202583,0.06807405470003797,0.023724379395405303,0.05658617455557132,0.0010607298425202583,1600,378
-0.2,0.1,-0.35,0.05,0.6,0.8,"[35, 70, 105]",14,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1004240.9243329092,0.00424092433290917,0.0010607298425202583,0.06807405470003797,0.023724379395405303,0.05658617455557132,0.0010607298425202583,1600,378
-0.15,0.1,-0.35,0.05,0.5,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1004224.0436762936,0.004224043676293572,0.0010565143541700905,0.04285802200666811,0.01527683010986559,0.07681912107165077,0.0010565143541700905,1100,249
-0.15,0.1,-0.35,0.05,0.5,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1004224.0436762936,0.004224043676293572,0.0010565143541700905,0.04285802200666811,0.01527683010986559,0.07681912107165077,0.0010565143541700905,1100,249
-0.15,0.1,-0.35,0.07,0.5,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.01}",1004224.0436762936,0.004224043676293572,0.0010565143541700905,0.04285802200666811,0.01527683010986559,0.07681912107165077,0.0010565143541700905,1100,249
-0.15,0.1,-0.35,0.07,0.5,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1004224.0436762936,0.004224043676293572,0.0010565143541700905,0.04285802200666811,0.01527683010986559,0.07681912107165077,0.0010565143541700905,1100,249
-0.15,0.15,-0.35,0.07,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1004211.1108468027,0.004211110846802708,0.001053284693154577,0.04299324632719859,0.015033311912026955,0.07760346491857294,0.001053284693154577,1100,258
-0.15,0.15,-0.35,0.07,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1004211.1108468027,0.004211110846802708,0.001053284693154577,0.04299324632719859,0.015033311912026955,0.07760346491857294,0.001053284693154577,1100,258
-0.15,0.15,-0.35,0.05,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.01}",1004211.1108468027,0.004211110846802708,0.001053284693154577,0.04299324632719859,0.015033311912026955,0.07760346491857294,0.001053284693154577,1100,258
-0.15,0.15,-0.35,0.05,0.6,0.8,"[35, 70, 105]",30,"{'calm': 0.001, 'normal': 0.003, 'stress': 0.0075}",1004211.1108468027,0.004211110846802708,0.001053284693154577,0.04299324632719859,0.015033311912026955,0.07760346491857294,0.001053284693154577,1100,258
-0.2,0.15,-0.3,0.07,0.5,0.8,"[35, 70, 105]",30,"{'calm': 0.002, 'normal': 0.003, 'stress': 0.0075}",1004196.5918150034,0.004196591815003427,0.0010496588793764694,0.04290131411836432,0.014998434934252116,0.07750728228941223,0.0010496588793764694,1100,260
